Domain	Status	Genome ID	Genome Name	
Bacteria	Finished	644736350	Desulfomicrobium baculatum X, DSM 4028	
Bacteria	Finished	649633036	Desulfobulbus propionicus 1pr3, DSM 2032	
Bacteria	Permanent Draft	2506520049	Thiothrix nivea JP2, DSM 5205	
Bacteria	Permanent Draft	2508501001	Desulfosporosinus youngiae JW/YJL-B18, DSM 17734	
Bacteria	Finished	2508501002	Desulfoscipio gibsoniae DSM 7213	
Bacteria	Finished	2506783059	Thioflavicoccus mobilis 8321	
Bacteria	Permanent Draft	2513237378	Desulfosporosinus sp. OT	
Bacteria	Finished	2515154209	Desulfofundulus kuznetsovii DSM 6115	
Bacteria	Permanent Draft	2515075002	Sedimenticola sp. CUZ	
Bacteria	Permanent Draft	2515154078	Thiobacillus denitrificans DSM 12475	
Bacteria	Permanent Draft	2516143004	Desulfonatronum lacustre Z-7951, DSM 10312	
Bacteria	Permanent Draft	2518285537	Thioalkalivibrio sulfidiphilus ALJ17	
Bacteria	Permanent Draft	2518645510	Bathymodiolus sp. chemoautotrophic symbiont	
Bacteria	Permanent Draft	2523231026	Desulfovibrio cuneatus DSM 11391	
Bacteria	Permanent Draft	2523231085	Desulfospira joergensenii DSM 10085	
Bacteria	Permanent Draft	2524023147	Desulfotruncus alcoholivorax DSM 16058	
Bacteria	Permanent Draft	2524023157	Desulfomicrobium escambiense DSM 10707	
Bacteria	Permanent Draft	2527291548	Candidatus Thioglobus sp. AB-755_E23A01 (unscreened)	
Bacteria	Permanent Draft	2527291578	Candidatus Thioglobus sp. AB-754_I19AB-906 (unscreened)	
Bacteria	Permanent Draft	2527291643	Candidatus Thioglobus sp. AB-751_J08AB-905 (unscreened)	
Bacteria	Permanent Draft	2528311093	Desulfovibrio alaskensis DSM 16109	
Bacteria	Permanent Draft	2529292556	Thermodesulfovibrio islandicus DSM 12570	
Bacteria	Permanent Draft	2540341244	Desulfovibrio cf. magneticus IFRC170	
Bacteria	Permanent Draft	2545555844	Maritimibacter sp. HL-12	
Bacteria	Permanent Draft	2556921601	Desulfobulbus elongatus DSM 2908	
Bacteria	Permanent Draft	2556921650	Thiothrix lacustris DSM 21227	
Bacteria	Permanent Draft	2561511137	Solidesulfovibrio alcoholivorans DSM 5433	
Bacteria	Permanent Draft	2565956520	Maridesulfovibrio frigidus DSM 17176	
Bacteria	Permanent Draft	2568526055	Candidatus Ruthia magnifica UCD-CM	
Bacteria	Permanent Draft	2574179746	Thermodesulfovibrio hydrogeniphilus DSM 18151	
Bacteria	Permanent Draft	2582580625	Composite genome from Trout Bog Epilimnion pan-assembly TBepi.metabat.2493	
Bacteria	Draft	2582580688	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.4590	
Bacteria	Permanent Draft	2582580993	Moorella thermoacetica Y72	
Bacteria	Finished	2588253728	Thermodesulfobacterium commune DSM 2178	
Bacteria	Permanent Draft	2593339163	Thiohalomonas denitrificans HLD2	
Bacteria	Permanent Draft	2596583602	Desulfobotulus alkaliphilus ASO4-4	
Bacteria	Permanent Draft	2599185230	Desulfotruncus arcticus DSM 17038	
Bacteria	Permanent Draft	2599185233	Sporolituus thermophilus DSM 23256	
Bacteria	Permanent Draft	2609459607	uncultured Desulfarculaceae bacterium 190_F8 (unscreened)	
Bacteria	Permanent Draft	2609459665	Gamma proteobacterium SCGC AD-602-N15 (contamination screened)	
Bacteria	Permanent Draft	2616644807	Desulfobacula phenolica DSM 3384	
Bacteria	Permanent Draft	2617270711	Alpena fountain Bin 8	
Bacteria	Permanent Draft	2619618925	Thiothrix sp. EBPR_Bin_364	
Bacteria	Permanent Draft	2619619038	Desulfonauticus submarinus DSM 15269	
Bacteria	Permanent Draft	2619619140	Desulfonauticus sp. A7A	
Bacteria	Permanent Draft	2627853593	Gammaproteobacteria endosymbiont of Lamellibrachia satsuma - 1371	
Bacteria	Permanent Draft	2630968744	Desulfosporosinus sp. HMP52	
Bacteria	Permanent Draft	2634166305	Peptococcus niger DSM 20475	
Bacteria	Permanent Draft	2648501189	Candidatus Magnetomorum sp. HK-1	
Bacteria	Permanent Draft	2651869945	Moorella mulderi DSM 14980	
Bacteria	Permanent Draft	2651870079	unclassified Rhodospirillaceae Bin 35	
Bacteria	Permanent Draft	2654587882	Desulfoluna spongiiphila AA1	
Bacteria	Permanent Draft	2654587919	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies MB BZ199	
Bacteria	Permanent Draft	2654587953	Gemmatimonas sp. SG8_17	
Bacteria	Permanent Draft	2675903070	Magnetospirillum sp. ME-1 re-analysis	
Bacteria	Permanent Draft	2675903694	Jhaorihella thermophila DSM 23413	
Bacteria	Permanent Draft	2681812874	Bacterium SAG AG-538-D02	
Bacteria	Permanent Draft	2687453693	Paradesulfovibrio bizertensis MKS re-assembly	
Bacteria	Permanent Draft	2703719207	Moorella thermoacetica Inf1	
Bacteria	Permanent Draft	2708742601	Gallionellales bacterium GWA2_60_142	
Bacteria	Permanent Draft	2710723988	Betaproteobacteria bacterium RIFCSPLOWO2_02_67_12	
Bacteria	Permanent Draft	2710724066	Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_68_19	
Bacteria	Permanent Draft	2710724216	Achromatium sp. Cell8	
Bacteria	Permanent Draft	2711768542	Ignavibacteria bacterium RIFOXYA2_FULL_35_10	
Bacteria	Permanent Draft	2711768588	Achromatium sp. Cell7	
Bacteria	Permanent Draft	2713897357	Gallionellales bacterium RIFOXYB12_FULL_54_9	
Bacteria	Permanent Draft	2716884150	Syntrophobacterales bacterium RIFOXYC2_FULL_60_23	
Bacteria	Permanent Draft	2721755127	Gallionellales bacterium GWA2_60_18	
Bacteria	Permanent Draft	2721755146	Desulfovibrionales bacterium GWA2_65_9	
Bacteria	Permanent Draft	2721755161	Ignavibacteria bacterium GWB2_35_12	
Bacteria	Permanent Draft	2721755226	Nitrospirae bacterium GWD2_57_8	
Bacteria	Permanent Draft	2731639140	Candidatus Thioglobus sp. SCGC AG-487_I17 (contamination screened)	
Bacteria	Permanent Draft	2731639162	Roseobacter sp. SCGC AG-485_D03 (contamination screened)	
Bacteria	Permanent Draft	2731639166	Candidatus Thioglobus sp. SCGC AG-485_C08 (contamination screened)	
Bacteria	Permanent Draft	2744054635	Thermodesulfatator autotrophicus S606	
Bacteria	Finished	2751185563	Bathymodiolus septemdierum endosymbiont Myojin knoll A1	
Bacteria	Finished	2751185799	Desulforamulus ferrireducens GSS09	
Bacteria	Finished	2757320863	Gordonibacter sp. Marseille-P2775	
Bacteria	Finished	2757320899	Prosthecochloris sp. GSB1	
Bacteria	Permanent Draft	2758568002	Unclassified chlorobium sp. NF	
Bacteria	Permanent Draft	2765235834	Annwoodia aquaesulis DSM 4255	
Bacteria	Permanent Draft	2765235835	Thiobacillus thiophilus DSM 19892	
Bacteria	Permanent Draft	2770939419	unclassified Deltaproteobacteria Obs5_genome_090 Obs5_genome_090	
Bacteria	Permanent Draft	2770939634	unclassified bacterium BinUmb30	
Bacteria	Permanent Draft	2773858095	Uncultured Gammaproteobacteria Gam6 ca_lh25	
Bacteria	Permanent Draft	2773858102	Uncultured Gammaproteobacteria Gam8 ca_ll15	
Bacteria	Finished	2775506867	Pseudodesulfovibrio profundus 500-1	
Bacteria	Permanent Draft	2784746805	Thiobaca trueperi DSM 13587	
Bacteria	Permanent Draft	2785510878	Candidatus Desantisbacteria bacterium CG_4_8_14_3_um_filter_40_12	
Bacteria	Permanent Draft	2786546384	Nitrospirae bacterium CG2_30_41_42	
Bacteria	Permanent Draft	2786546386	Nitrospirae bacterium CG2_30_70_394	
Bacteria	Permanent Draft	2786546387	Nitrospirae bacterium CG01_land_8_20_14_3_00_44_22	
Bacteria	Permanent Draft	2786546401	Nitrospirae bacterium CG_4_8_14_3_um_filter_41_47	
Bacteria	Permanent Draft	2786546405	Nitrospirae bacterium CG_4_8_14_3_um_filter_50_41	
Bacteria	Permanent Draft	2786546406	Nitrospirae bacterium CG11_big_fil_rev_8_21_14_0_20_41_14	
Bacteria	Permanent Draft	2786546545	Aquicultor secundus CG_4_8_14_3_um_filter_50_135	
Bacteria	Permanent Draft	2786546644	Deltaproteobacteria bacterium CG2_30_43_15	
Bacteria	Permanent Draft	2786546653	Deltaproteobacteria bacterium CG1_02_45_11	
Bacteria	Permanent Draft	2786546662	Deltaproteobacteria bacterium CG_4_10_14_3_um_filter_60_8	
Bacteria	Permanent Draft	2786546665	Deltaproteobacteria bacterium CG_4_8_14_3_um_filter_43_13	
Bacteria	Permanent Draft	2786546733	Rhodocyclales bacterium CG_4_10_14_3_um_filter_68_10	
Bacteria	Permanent Draft	2786546903	Desulfoplanes formicivorans Pf12B	
Bacteria	Permanent Draft	2788499819	Desulfosoma caldarium DSM 22027	
Bacteria	Permanent Draft	2791354756	Desulfovibrio sp. An276	
Bacteria	Permanent Draft	2795386059	Unclassified bacterium GBS-CoSAG_18	
Bacteria	Permanent Draft	2802429407	Acidiferrobacteraceae bacterium NP959	
Bacteria	Permanent Draft	2802429409	Acidiferrobacteraceae bacterium NP54	
Bacteria	Permanent Draft	2808606438	Acidulodesulfobacterales sp. AP1	
Bacteria	Permanent Draft	2811994894	unclassified Myxococcales BinDm32	
Bacteria	Finished	2811995020	Dehalobacterium formicoaceticum DMC	
Bacteria	Finished	2811995131	Magnetospirillum gryphiswaldense R3/S1	
Bacteria	Permanent Draft	2814122922	unclassified Deltaproteobacteria BinDGm209	
Bacteria	Permanent Draft	2820641689	Unclassified Firmicutes Cu122P5bin5	
Bacteria	Permanent Draft	2820951912	Unclassified Acidobacteria Emb289P4bin26	
Bacteria	Permanent Draft	2823547088	Deltaproteobacteria bacterium NP955	
Bacteria	Permanent Draft	2828749676	unclassified Thiotrichaceae bin E2_68	
Bacteria	Permanent Draft	2828825751	Desulfovibrio sp. DeMMO1_20	
Bacteria	Permanent Draft	2828991522	Deltaproteobacteria bacterium DeMMO2_45	
Bacteria	Permanent Draft	2829170918	Phycisphaerae bacterium DeMMO3_68	
Bacteria	Permanent Draft	2829274855	Nitrospiraceae bacterium DeMMO5_11	
Bacteria	Permanent Draft	2829323843	Nitrospiraceae bacterium DeMMO5_34	
Bacteria	Permanent Draft	2829345940	Omnitrophica bacterium DeMMO6_4	
Bacteria	Permanent Draft	2829404553	Desulfobacterales bacterium DeMMO6_20	
Bacteria	Permanent Draft	2829729602	Desulfitispora alkaliphila DSM 22410	
Bacteria	Permanent Draft	2832172843	Carboxydothermus islandicus SET IS-9	
Bacteria	Permanent Draft	2833569056	Prosthecochloris sp. ZM_2	
Bacteria	Permanent Draft	2834457792	Desulfosporosinus sp. FKA	
Bacteria	Permanent Draft	2834699438	Thioalkalivibrio halophilus HL17	
Bacteria	Permanent Draft	2835551090	Thiotricheae bacterium A1464	
Bacteria	Permanent Draft	2837687090	Marimonas lutisalis GH1-19	
Bacteria	Permanent Draft	2861160354	Thermosulfuriphilus ammonigenes DSM 102941	
Bacteria	Permanent Draft	2881919988	Magnetaquicoccus inordinatus UR-1	
Bacteria	Permanent Draft	2883768972	Tropicimonas sp. IMCC6043	
Bacteria	Finished	2883911043	Pseudodesulfovibrio cashew SRB007	
Bacteria	Permanent Draft	2883976897	Chlorobium sp. N1	
Bacteria	Permanent Draft	2887343441	Lucifera butyrica ALE	
Bacteria	Permanent Draft	2890048950	Marinifilum sp. JC120	
Bacteria	Permanent Draft	2890571021	Thiothrix sp. AG-390-E05	
Bacteria	Permanent Draft	2890631485	Thiothrix sp. AG-918-N08	
Bacteria	Permanent Draft	2890670643	Thiothrix sp. AG-333-O13	
Bacteria	Permanent Draft	2890683868	Allochromatium palmeri DSM 15591	
Bacteria	Permanent Draft	2890915291	Halodesulfovibrio sp. MK-HDV	
Bacteria	Permanent Draft	2893509136	Sulfuricella sp. DeMMO3_1	
Bacteria	Permanent Draft	2894460714	Magnetospirillum sp. SS-4	
Bacteria	Permanent Draft	2898010342	Desulforadius tongensis DSM 29799	
Bacteria	Permanent Draft	2899420637	Desulfovibrio sp. ZJ209	
Bacteria	Permanent Draft	2899423143	Desulfovibrio sp. JC022	
Bacteria	Permanent Draft	2899437737	Desulfovibrio legallii H1T	
Bacteria	Finished	2911194029	Rhodoferax sp. BAB1	
Bacteria	Permanent Draft	2920405405	Gordonibacter urolithinfaciens BIOML-A1	
Bacteria	Permanent Draft	2929249989	Rhodobium gokarnense DSM 17935	
Bacteria	Permanent Draft	2989226667	Solidesulfovibrio aerotolerans DSM 16695	
Bacteria	Permanent Draft	2993879535	Rhabdochromatium marinum DSM 5261	
Bacteria	Permanent Draft	2998927360	Solemya elarraichensis gill symbiont Se-Cadez	
Bacteria	Permanent Draft	2999832196	Thiococcus pfennigii Pfennig 8320	
Bacteria	Finished	2999841656	Abyssogena phaseoliformis symbiont OG214	
Bacteria	Finished	3000243389	Isorropodon fossajaponicum endosymbiont JTNG4	
Bacteria	Finished	3000413198	Sterolibacteriaceae bacterium J5B	
Bacteria	Permanent Draft	3001943027	Desulfosporosinus sp. Sb-LF	
Bacteria	Permanent Draft	8000839481	Burkholderiales bacterium BURK1	
Bacteria	Permanent Draft	8000848517	Burkholderiaceae bacterium BURC	
Bacteria	Permanent Draft	8000947624	Paradesulfitobacterium ferrireducens PLL0	
Bacteria	Finished	8001148384	Candidatus Vesicomyosocius sp. SY067_SCS001	
Bacteria	Permanent Draft	8001361849	Raoultibacter phocaeensis Marseille-P8396	
Bacteria	Permanent Draft	8001738646	Ideonella aquatica 4Y11	
Bacteria	Finished	8002131595	Candidatus Thiothrix anitrata A52	
Bacteria	Permanent Draft	8046428490	Fundidesulfovibrio soli SG60	
Bacteria	Finished	8047522098	Pseudodesulfovibrio sediminis SF6	
Bacteria	Finished	637000324	Thiobacillus denitrificans ATCC 25259	
Bacteria	Permanent Draft	638341245	delta proteobacterium sp. MLMS-1	
Bacteria	Finished	639633063	Syntrophobacter fumaroxidans MPOB	
Bacteria	Finished	643886196	Desulfonatronospira thiodismutans ASO3-1	
Bacteria	Finished	644736352	Solidesulfovibrio magneticus RS-1	
Bacteria	Finished	646311904	Ammonifex degensii KC4	
Bacteria	Finished	646564528	Desulfurivibrio alkaliphilus AHT2	
Bacteria	Finished	2507262031	Desulfitobacterium dehalogenans JW/IU-DC1, ATCC 51507	
Bacteria	Finished	2504136006	Desulfobacca acetoxidans ASRB2, DSM 11109	
Bacteria	Finished	2510065044	Desulfosporosinus meridiei S10, DSM 13257	
Bacteria	Finished	2504756006	Thermodesulfobium narugense Na82, DSM 14796	
Bacteria	Finished	2503692001	Desulfosudis oleivorans Hxd3	
Bacteria	Finished	2505119042	Thermodesulfatator indicus CIR29812, DSM 15286	
Bacteria	Permanent Draft	2513237155	Sedimenticola selenatireducens DSM 17993	
Bacteria	Permanent Draft	2513237324	Desulfovibrio sp. 6_1_46AFAA	
Bacteria	Permanent Draft	2515154007	Desulfotignum phosphitoxidans FiPS-3, DSM 13687	
Bacteria	Permanent Draft	2516143028	Thioalkalivibrio thiocyanodenitrificans ARhD 1	
Bacteria	Finished	2505679104	Desulfotomaculum carboxydivorans CO-1-SRB, DSM 14880	
Bacteria	Permanent Draft	2518645586	Halodesulfovibrio aestuarii aestuarii ATCC 29578	
Bacteria	Permanent Draft	2522572160	Desulfatibacillum aliphaticivorans DSM 15576	
Bacteria	Permanent Draft	2523231059	Desulforegula conservatrix Mb1Pa	
Bacteria	Permanent Draft	2524023062	Desulfovibrio aminophilus DSM 12254	
Bacteria	Permanent Draft	2524023142	Thermodesulfobacterium hveragerdense DSM 12571	
Bacteria	Permanent Draft	2524023158	Maridesulfovibrio bastinii DSM 16055	
Bacteria	Permanent Draft	2524614631	Desulfovibrio inopinatus DSM 10711	
Bacteria	Permanent Draft	2526164711	Desulfovibrio africanus DSM 2603	
Bacteria	Permanent Draft	2526164742	Desulfatiglans anilini DSM 4660	
Bacteria	Permanent Draft	2527291542	Candidatus Thioglobus sp. AB-755_C14H09 (unscreened)	
Bacteria	Permanent Draft	2527291718	Candidatus Thioglobus sp. AB-747_F14AB-903 (unscreened)	
Bacteria	Finished	2531839478	Sulfuricella denitrificans skB26	
Bacteria	Permanent Draft	2541046937	Desulfocurvus vexinensis DSM 17965	
Bacteria	Permanent Draft	2551306517	endosymbiont of Bathymodiolus sp.	
Bacteria	Permanent Draft	2556921039	Desulfitibacter alkalitolerans DSM 16504	
Bacteria	Permanent Draft	2562617147	Desulfovibrio sp. 3_1_syn3	
Bacteria	Permanent Draft	2563366724	Desulfofundulus thermocisternus DSM 10259	
Bacteria	Permanent Draft	2571042916	Pseudodesulfovibrio halophilus DSM 5663	
Bacteria	Permanent Draft	2574179772	Thermodesulfobacterium commune DSM 2178	
Bacteria	Permanent Draft	2574180436	Ferriphaselus sp. R-1	
Bacteria	Permanent Draft	2576861659	Rhodomicrobium udaipurense JA643	
Bacteria	Permanent Draft	2579779159	Thermodesulfobacterium hydrogeniphilum DSM 14290	
Bacteria	Permanent Draft	2582580749	Desulfofundulus australicus DSM 11792	
Bacteria	Permanent Draft	2582580750	Desulfacinum infernum DSM 9756	
Bacteria	Permanent Draft	2602042099	Codakia orbicularis gill symbiont	
Bacteria	Permanent Draft	2608642245	Oceanospirillales bacterium SCGC AD-311-K21 (contamination screened)	
Bacteria	Draft	2615840503	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies H SA2B20	
Bacteria	Draft	2615840504	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies H SA2B12	
Bacteria	Draft	2615840507	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies SD S1321	
Bacteria	Draft	2615840509	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies LPFa S313	
Bacteria	Permanent Draft	2615840622	Candidatus Desulfopertinax cowenii modA32	
Bacteria	Permanent Draft	2616644868	Deltaproteobacteria SCGC AC-213-K20 (unscreened)	
Bacteria	Permanent Draft	2630969019	Deltaproteobacteria bacterium JGI A06048-F13 (contamination screened)	
Bacteria	Permanent Draft	2634166171	Desulfomonile sp.	
Bacteria	Permanent Draft	2634166244	Rhodocyclaceae-49 (UID3972)	
Bacteria	Permanent Draft	2642422597	Achromatium Bin 0	
Bacteria	Finished	2645727956	Candidatus Thioglobus autotrophicus EF1	
Bacteria	Finished	2651869860	Curvibacter sp. PAE-UM	
Bacteria	Permanent Draft	2651870365	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies TC BZ125	
Bacteria	Permanent Draft	2651870366	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies TC BZ126	
Bacteria	Permanent Draft	2654587939	Nitrospira bacterium SM23_35	
Bacteria	Permanent Draft	2663762656	Deltaproteobacteria bacterium SCGC AC-312_F05 - v2 (unscreened)	
Bacteria	Permanent Draft	2703719268	unclassified Chlorobi bacterium bin2	
Bacteria	Permanent Draft	2708742645	Gallionellales bacterium GWE2_58_10	
Bacteria	Permanent Draft	2708742710	Nitrospirae bacterium RBG_16_64_22	
Bacteria	Permanent Draft	2708742719	Candidatus Muproteobacteria bacterium RBG_16_65_31	
Bacteria	Permanent Draft	2710264520	Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_02_FULL_65_16	
Bacteria	Permanent Draft	2710264761	Unclassified Chloroflexi sp. SA_10	
Bacteria	Permanent Draft	2710264769	Unclassified Chloroflexi sp. SA_18	
Bacteria	Permanent Draft	2710724212	uncultured Deltaproteobacterium SAG13	
Bacteria	Permanent Draft	2711768303	Nitrospinae bacterium RIFCSPLOWO2_12_39_16	
Bacteria	Permanent Draft	2711768318	Gallionellales bacterium RIFCSPLOWO2_12_FULL_59_22	
Bacteria	Permanent Draft	2711768322	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_67_28	
Bacteria	Permanent Draft	2711768775	Deltaproteobacteria bacterium RIFOXYD12_FULL_55_16	
Bacteria	Permanent Draft	2713896921	Desulfolucianica intricata NBRC 109411	
Bacteria	Permanent Draft	2716884121	Deltaproteobacteria bacterium RIFOXYC2_FULL_48_10	
Bacteria	Permanent Draft	2721755160	Nitrospirae bacterium GWB2_47_37	
Bacteria	Permanent Draft	2721755205	Nitrospirae bacterium GWC2_57_9	
Bacteria	Permanent Draft	2721755322	Deltaproteobacteria bacterium RBG_13_58_19	
Bacteria	Permanent Draft	2721755989	Achromatium sp. Cell26	
Bacteria	Permanent Draft	2724678913	Candidatus Lambdaproteobacteria bacterium RIFOXYD2_FULL_50_16	
Bacteria	Permanent Draft	2724678942	Candidatus Lambdaproteobacteria bacterium RIFOXYD2_FULL_56_26	
Bacteria	Permanent Draft	2724679649	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies DK DK162	
Bacteria	Permanent Draft	2724679650	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies DK DK163	
Bacteria	Permanent Draft	2728369050	Candidatus Magnetominusculus xianensis HCH-1	
Bacteria	Permanent Draft	2728369419	Nitrospirae bacterium JdFR-86	
Bacteria	Permanent Draft	2728369575	Marichromatium gracile YL28	
Bacteria	Permanent Draft	2728369698	Salidesulfovibrio brasiliensis JCM 12178	
Bacteria	Permanent Draft	2734482348	Candidatus Thioglobus sp. SCGC AG-485_B10 (contamination screened)	
Bacteria	Permanent Draft	2734482388	SAR324 cluster deltaproteobacterium SCGC AD-606_L04 (contamination screened)	
Bacteria	Permanent Draft	2739367637	Chlorobi bacterium JGI_MCM14TBH044 (contamination screened)	
Bacteria	Permanent Draft	2739367767	Unclassified Deltaproteobacteria DGG1A bin 11	
Bacteria	Permanent Draft	2747842448	unknown bacterium SCGC AD-967-D05	
Bacteria	Permanent Draft	2751185681	Magnetovibrio blakemorei MV-1	
Bacteria	Permanent Draft	2757320505	Unclassified Desulfovibrionales bin158	
Bacteria	Permanent Draft	2757320510	Unclassified Desulfobacterales bin5	
Bacteria	Permanent Draft	2773858093	Uncultured Gammaproteobacteria Gam6 ca_ze12	
Bacteria	Permanent Draft	2778260931	Thiocapsa rosea DSM 235	
Bacteria	Permanent Draft	2778261492	Gammaproteobacteria bacterium SP4045	
Bacteria	Permanent Draft	2785510879	Candidatus Desantisbacteria bacterium CG_4_9_14_3_um_filter_40_11	
Bacteria	Permanent Draft	2786546400	Nitrospirae bacterium CG_4_8_14_3_um_filter_44_28	
Bacteria	Permanent Draft	2786546403	Nitrospirae bacterium CG_4_10_14_3_um_filter_44_29	
Bacteria	Permanent Draft	2786546648	Deltaproteobacteria bacterium CG17_big_fil_post_rev_8_21_14_2_50_51_6	
Bacteria	Permanent Draft	2786546670	Betaproteobacteria bacterium CG2_30_59_46	
Bacteria	Permanent Draft	2786546698	Hydrogenophilales bacterium CG18_big_fil_WC_8_21_14_2_50_58_12	
Bacteria	Permanent Draft	2786546730	Syntrophobacterales bacterium CG03_land_8_20_14_0_80_58_14	
Bacteria	Permanent Draft	2786546773	Thioflexithrix psekupsensis D3	
Bacteria	Permanent Draft	2788499858	Inmirania thermothiophila DSM 100275	
Bacteria	Permanent Draft	2788500330	Gordonibacter sp. An230	
Bacteria	Permanent Draft	2802429393	Acidiferrobacteraceae bacterium ARS29	
Bacteria	Permanent Draft	2802429399	Magnetovibrio sp. SP26	
Bacteria	Permanent Draft	2802429669	Desulfovibrio sp. RUG514	
Bacteria	Permanent Draft	2824026448	Betaproteobacteria bacterium B_8	
Bacteria	Permanent Draft	2829107764	Nitrospiraceae bacterium DeMMO3_26	
Bacteria	Permanent Draft	2829322463	Desantisbacteria bacterium DeMMO5_33	
Bacteria	Permanent Draft	2829355439	Desulfobacterales bacterium DeMMO6_6	
Bacteria	Finished	2834887756	Moorella thermoacetica DSM 2955	
Bacteria	Permanent Draft	2837010701	Sulfurirhabdus autotrophica BiS0	
Bacteria	Permanent Draft	2838797410	Magnetospirillum kuznetsovii LBB-42	
Bacteria	Finished	2841188743	Desulfobulbus oralis ORNL	
Bacteria	Permanent Draft	2885120869	Desulfovibrio sp. OH1209_COT-279	
Bacteria	Permanent Draft	2889733918	Adlercreutzia sp. ZJ242	
Bacteria	Permanent Draft	2889866877	Adlercreutzia sp. ZJ305	
Bacteria	Permanent Draft	2890411560	Desulfopila sp. IMCC35006	
Bacteria	Permanent Draft	2890655637	Desulfofundulus sp. TPOSR	
Bacteria	Permanent Draft	2891314991	Eggerthella guodeyinii HF-4214	
Bacteria	Permanent Draft	2910492695	Prosthecochloris ethylica DSM 1685	
Bacteria	Permanent Draft	2915737767	Fundidesulfovibrio magnetotacticus FSS-1	
Bacteria	Permanent Draft	2988938690	Sporotomaculum syntrophicum FB	
Bacteria	Permanent Draft	2989112956	Thiorhodococcus mannitoliphagus DSM 18266	
Bacteria	Permanent Draft	2989118926	Thiorhodococcus minor DSM 11518	
Bacteria	Permanent Draft	2993901670	Thiohalocapsa halophila DSM 6210	
Bacteria	Permanent Draft	2994666797	Thiocystis minor DSM 178	
Bacteria	Permanent Draft	2995994360	Desulfovibrio psychrotolerans JS1	
Bacteria	Permanent Draft	2999316474	Desulfovibrionaceae bacterium A70_62_DF_DSS	
Bacteria	Finished	3000422122	Ectothiorhodospiraceae bacterium BW-2	
Bacteria	Permanent Draft	8000855373	Thiohalobacter thiocyanaticus HRh1	
Bacteria	Finished	8002135289	Thiothrix lacustris AS	
Bacteria	Finished	637000060	Carboxydothermus hydrogenoformans Z-2901	
Bacteria	Finished	642555122	Chlorobium phaeobacteroides BS1	
Bacteria	Permanent Draft	2508501023	Desulfobacter postgatei 2ac9	
Bacteria	Finished	2508501051	Thiocystis violascens 611, DSM 198	
Bacteria	Permanent Draft	2508501048	Thiorhodovibrio sp. 970	
Bacteria	Permanent Draft	2510065015	Thiorhodococcus drewsii AZ1	
Bacteria	Permanent Draft	2513237295	Desulfovibrio sp. A2	
Bacteria	Permanent Draft	2515154021	Thiolinea disciformis DSM 14473	
Bacteria	Permanent Draft	2502422305	Desulfonema limicola Jadebusen, DSM 2076	
Bacteria	Permanent Draft	2511231051	Chlorobaculum limnaeum RK-j-1	
Bacteria	Permanent Draft	2515154111	Thiofilum flexile DSM 14609	
Bacteria	Permanent Draft	2514752027	Thiothrix sp. AAV1	
Bacteria	Permanent Draft	2514885009	Desulfocapsa thiozymogenes DSM 7269	
Bacteria	Permanent Draft	2515154076	Thiobacillus thioparus DSM 505	
Bacteria	Permanent Draft	2519899530	Desulfocurvibacter africanus PCS	
Bacteria	Permanent Draft	2522572158	Azospirillum halopraeferens DSM 3675	
Bacteria	Permanent Draft	2523533522	Paucidesulfovibrio longus DSM 6739	
Bacteria	Permanent Draft	2523533618	Thermodesulfobacterium thermophilum DSM 1276	
Bacteria	Permanent Draft	2527291674	Candidatus Thioglobus sp. AB-750G16AB-904 (unscreened)	
Bacteria	Permanent Draft	2531839442	Desulforamulus hydrothermalis Lam5	
Bacteria	Permanent Draft	2563366506	Desulfonatronovibrio hydrogenovorans DSM 9292	
Bacteria	Permanent Draft	2574179788	Desulfobaculum senezii DSM 8436	
Bacteria	Permanent Draft	2574180434	Desulfobotulus sapovorans DSM 2055	
Bacteria	Permanent Draft	2576861818	Desulfovibrio sp. DMSS-1	
Bacteria	Permanent Draft	2582580748	Desulforamulus putei DSM 12395	
Bacteria	Permanent Draft	2585428147	Thiothrix eikelboomii ATCC 49788	
Bacteria	Permanent Draft	2585428189	Desulfotomaculum aeronauticum DSM 10349	
Bacteria	Permanent Draft	2593339128	Desulfonatronum thioautotrophicum ASO4-1	
Bacteria	Permanent Draft	2597489948	Desulfovibrio sp. X2	
Bacteria	Permanent Draft	2609460260	Desulfonatronum thiodismutans MLF-1	
Bacteria	Draft	2615840510	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies LPFa S426	
Bacteria	Draft	2615840515	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies TUN BY2	
Bacteria	Permanent Draft	2616644837	Gamma proteobacterium SCGC AD-606-J22 (contamination screened)	
